time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1923-06-01T17:24:46.570Z,35.936,141.501,15,7.22,mw,,,,,iscgem,iscgem911391,2022-04-25T23:35:49.410Z,"64 km ENE of Hasaki, Japan",earthquake,,12.4,0.28,,reviewed,iscgem,iscgem
1923-05-04T16:26:48.480Z,55.84,-156.771,25,7,mw,,,,,iscgem,iscgem911354,2022-04-25T23:35:31.251Z,"113 km ESE of Chignik, Alaska",earthquake,,15.7,0.3,,reviewed,iscgem,iscgem
1923-03-24T12:40:17.030Z,31.295,100.75,15,7,mw,,,,,iscgem,iscgem911322,2022-04-25T23:35:03.917Z,"184 km NW of Kangding, China",earthquake,,2.3,0.43,,reviewed,iscgem,iscgem
1923-03-02T16:48:34.060Z,7.641,124.873,15,7.18,mw,,,,,iscgem,iscgem911301,2022-04-25T23:34:46.826Z,"5 km NW of Kadingilan, Philippines",earthquake,,10,0.52,,reviewed,iscgem,iscgem
1923-02-24T07:34:44.620Z,55.461,163.241,15,7.38,mw,,,,,iscgem,iscgem911296,2022-04-25T23:34:45.446Z,"97 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,,15.2,0.36,,reviewed,iscgem,iscgem
1923-02-03T18:42:58.520Z,54.354,159.656,15,7.3,mw,,,,,iscgem,iscgem911273,2022-04-25T23:34:37.375Z,"77 km ESE of Mil’kovo, Russia",earthquake,,14.1,0.44,,reviewed,iscgem,iscgem
1923-02-03T16:01:50.000Z,54.486,160.472,15,8.4,mw,,,,,official,official19230203160150_30,2022-04-25T23:34:36.060Z,"121 km ESE of Mil’kovo, Russia",earthquake,,,,,automatic,iscgem,official
1923-02-02T05:07:48.280Z,53.739,160.813,35,7.27,mw,,,,,iscgem,iscgem911270,2022-04-25T23:34:34.750Z,"163 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,10.7,0.37,,reviewed,iscgem,iscgem
1923-01-22T09:04:21.300Z,40.482,-125.034,15,7.12,mw,,,,,iscgem,iscgem911261,2022-04-25T23:34:30.705Z,"66 km W of Ferndale, California",earthquake,,10.6,0.3,,reviewed,iscgem,iscgem
1922-11-11T04:32:51.000Z,-28.293,-69.852,70,8.5,mw,,,,,official,official19221111043251_30,2022-04-25T23:42:28.127Z,"94 km ENE of Vallenar, Chile",earthquake,,,,,automatic,iscgem,official
1922-10-11T14:49:57.440Z,-16.287,-72.705,75,7.21,mw,,,,,iscgem,iscgem912037,2022-04-25T23:42:11.432Z,"35 km N of El Cardo, Peru",earthquake,,23.6,0.47,,reviewed,iscgem,iscgem
1922-09-01T19:16:07.420Z,24.364,122,20,7.69,mw,,,,,iscgem,iscgem911999,2022-04-25T23:41:45.422Z,"50 km SSE of Yilan, Taiwan",earthquake,,8,0.43,,reviewed,iscgem,iscgem
1922-06-12T04:47:43.120Z,23.768,-108.5,10,7,mw,,,,,iscgem,iscgem911923,2022-04-25T23:41:00.067Z,"111 km SSW of Altata, Mexico",earthquake,,13.3,0.23,,reviewed,iscgem,iscgem
1922-01-31T13:17:31.440Z,41.189,-125.608,15,7.41,mw,,,,,iscgem,iscgem911811,2022-04-25T23:39:52.742Z,"123 km W of Big Lagoon, California",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1922-01-17T03:50:28.100Z,-2.853,-71.438,475,7.9,mw,,,,,iscgem,iscgem911801,2022-04-25T23:39:41.293Z,"143 km ESE of San Antonio del Estrecho, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1921-12-18T15:29:27.130Z,-3.918,-71.52,540,7.3,mw,,,,,iscgem,iscgem912389,2022-04-25T21:14:30.026Z,"130 km W of Puerto Nariño, Colombia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1921-11-15T20:36:43.370Z,36.236,70.674,240,7.8,mw,,,,,iscgem,iscgem912367,2022-04-25T23:45:24.244Z,"71 km SSW of Jurm, Afghanistan",earthquake,,21.7,0.4,,reviewed,iscgem,iscgem
1921-11-11T18:36:18.340Z,7.452,127.151,15,7.44,mw,,,,,iscgem,iscgem912362,2022-04-25T23:45:17.286Z,"62 km E of Baculin, Philippines",earthquake,,16.3,0.21,,reviewed,iscgem,iscgem
1921-10-15T04:58:18.150Z,-12.724,166.945,35,7.02,mw,,,,,iscgem,iscgem912341,2022-04-25T21:14:28.480Z,"143 km NNW of Sola, Vanuatu",earthquake,,23,0.47,,reviewed,iscgem,iscgem
1921-09-11T04:01:45.060Z,-10.046,110.653,15,7.58,mw,,,,,iscgem,iscgem912309,2022-04-25T23:44:36.636Z,"233 km S of Pundong, Indonesia",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1921-03-28T07:49:28.780Z,12.61,-87.216,65,7.2,mw,,,,,iscgem,iscgem912192,2022-04-25T23:43:15.890Z,"7 km SW of El Viejo, Nicaragua",earthquake,,50.3,0.34,,reviewed,iscgem,iscgem
1921-02-27T18:23:37.070Z,-18.904,-173.037,15,7.39,mw,,,,,iscgem,iscgem912172,2022-04-25T23:42:58.421Z,"103 km ESE of Neiafu, Tonga",earthquake,,13.8,0.21,,reviewed,iscgem,iscgem
1921-02-04T08:22:40.620Z,15.662,-90.791,15,7.11,mw,,,,,iscgem,iscgem912158,2022-04-25T23:42:51.318Z,"32 km NE of Chajul, Guatemala",earthquake,,25,0.5,,reviewed,iscgem,iscgem
1920-12-16T12:05:52.400Z,36.358,105.554,15,7.94,mw,,,,,iscgem,iscgem912687,2022-04-25T23:50:04.713Z,"125 km E of Baiyin, China",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1920-12-10T04:25:49.770Z,-39.102,-73.462,25,7.29,mw,,,,,iscgem,iscgem912683,2022-04-25T23:49:53.813Z,"50 km SSW of Carahue, Chile",earthquake,,25,0.56,,reviewed,iscgem,iscgem
1920-10-18T08:11:40.660Z,45.39,149.741,60,7.08,mw,,,,,iscgem,iscgem912640,2022-04-25T23:49:20.866Z,"147 km E of Kuril’sk, Russia",earthquake,,37.8,0.2,,reviewed,iscgem,iscgem
1920-09-20T14:39:03.400Z,-19.982,168.478,25,8.09,mw,,,,,iscgem,iscgem912618,2022-04-25T23:48:25.897Z,"97 km WSW of Isangel, Vanuatu",earthquake,,12.7,0.41,,reviewed,iscgem,iscgem
1920-08-03T19:57:22.090Z,-27.475,-67.867,15,7.03,mw,,,,,iscgem,iscgem912573,2022-04-25T23:47:31.464Z,"32 km NW of Fiambalá, Argentina",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1920-06-05T04:21:35.170Z,23.688,121.954,20,8.23,mw,,,,,iscgem,iscgem912519,2022-04-25T23:46:53.529Z,"47 km SE of Hualien City, Taiwan",earthquake,,9.8,0.33,,reviewed,iscgem,iscgem
1920-02-02T11:22:24.360Z,-4.967,152.017,35,7.81,mw,,,,,iscgem,iscgem912419,2022-04-25T23:45:45.085Z,"74 km SSW of Kokopo, Papua New Guinea",earthquake,,31,0.65,,reviewed,iscgem,iscgem
1919-12-20T20:37:34.180Z,22.529,121.787,20,7.4,mw,,,,,iscgem,iscgem913021,2022-04-25T23:54:30.351Z,"122 km ENE of Hengchun, Taiwan",earthquake,,11.2,0.28,,reviewed,iscgem,iscgem
1919-11-18T21:54:41.000Z,39.176,27.652,10,7,mw,,,,,iscgem,iscgem913005,2022-04-25T23:54:22.653Z,"3 km ESE of Soma, Turkey",earthquake,,4.9,0.35,,reviewed,iscgem,iscgem
1919-08-29T05:44:03.100Z,-3.028,127.391,15,7,mw,,,,,iscgem,iscgem912906,2022-04-25T23:53:18.253Z,"114 km NW of Ambon, Indonesia",earthquake,,11,0.43,,reviewed,iscgem,iscgem
1919-05-06T19:41:13.010Z,-4.806,153.859,35,8.15,mw,,,,,iscgem,iscgem912783,2022-04-25T23:51:47.226Z,"183 km ESE of Kokopo, Papua New Guinea",earthquake,,11.5,0.64,,reviewed,iscgem,iscgem
1919-05-03T00:52:03.320Z,40.655,145.626,15,7.71,mw,,,,,iscgem,iscgem912777,2022-05-09T22:48:45.816Z,"277 km SSE of Kushiro, Japan",earthquake,,12.9,0.43,,reviewed,iscgem,iscgem
1919-04-30T07:17:16.970Z,-18.322,-172.442,25,8.1,mw,,,,,iscgem,iscgem912773,2022-04-25T23:51:36.229Z,"166 km ENE of Neiafu, Tonga",earthquake,,14.5,0.3,,reviewed,iscgem,iscgem
1919-04-17T11:22:09.710Z,-30.58,-177.991,35,7.18,mw,,,,,iscgem,iscgem912761,2022-04-25T23:51:22.780Z,"Kermadec Islands, New Zealand",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1919-03-02T11:45:15.190Z,-43.038,-71.306,15,7.18,mw,,,,,iscgem,iscgem912735,2022-04-25T23:51:14.383Z,"13 km ENE of Trevelin, Argentina",earthquake,,25,0.42,,reviewed,iscgem,iscgem
1919-03-02T03:26:35.610Z,-43.814,-78.294,15,7.28,mw,,,,,iscgem,iscgem912734,2022-04-25T23:51:13.426Z,"Off the coast of Los Lagos, Chile",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1919-01-01T03:00:34.460Z,-19.318,-178.08,485,7.8,mw,,,,,iscgem,iscgem912700,2022-04-25T23:50:38.192Z,"Fiji region",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1919-01-01T01:33:50.260Z,6.808,126.526,35,7.21,mw,,,,,iscgem,iscgem912699,2022-04-25T23:50:32.849Z,"22 km ESE of Bobon, Philippines",earthquake,,32.9,0.41,,reviewed,iscgem,iscgem
1918-12-04T11:47:51.310Z,-26.462,-70.65,40,8.01,mw,,,,,iscgem,iscgem913362,2022-04-25T23:57:50.315Z,"60 km W of Diego de Almagro, Chile",earthquake,,19.5,0.2,,reviewed,iscgem,iscgem
1918-12-02T09:47:34.160Z,11.466,-43.625,10,7.06,mw,,,,,iscgem,iscgem913359,2022-04-25T23:57:49.222Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1918-11-08T04:38:09.680Z,44.83,151.993,15,7.83,mw,,,,,iscgem,iscgem913336,2022-04-25T23:57:19.152Z,"east of the Kuril Islands",earthquake,,7.1,0.3,,reviewed,iscgem,iscgem
1918-10-27T17:06:40.110Z,-1.505,149.511,15,7.24,mw,,,,,iscgem,iscgem913330,2022-04-25T21:14:37.122Z,"185 km NW of Kavieng, Papua New Guinea",earthquake,,8.2,0.51,,reviewed,iscgem,iscgem
1918-10-11T14:14:41.660Z,18.7,-67.189,15,7.1,mw,,,,,iscgem,iscgem913306,2022-04-25T23:57:03.321Z,"24 km NNW of San Antonio, Puerto Rico",earthquake,,18.7,0.3,,reviewed,iscgem,iscgem
1918-09-07T17:16:27.110Z,44.998,152.32,15,8.1,mw,,,,,iscgem,iscgem913260,2022-04-25T23:56:52.651Z,"east of the Kuril Islands",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1918-08-15T12:18:24.830Z,5.538,123.994,20,8.3,mw,,,,,iscgem,iscgem913230,2022-04-25T23:56:13.515Z,"75 km SSW of Malisbeng, Philippines",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1918-07-08T10:22:08.490Z,24.656,90.801,15,7.14,mw,,,,,iscgem,iscgem913196,2022-04-25T23:55:56.636Z,"24 km N of Kishorganj, Bangladesh",earthquake,,25,0.56,,reviewed,iscgem,iscgem
1918-07-03T06:52:08.120Z,-3.094,143.573,15,7.58,mw,,,,,iscgem,iscgem913192,2022-04-25T23:55:54.435Z,"50 km N of Wewak, Papua New Guinea",earthquake,,5.6,0.2,,reviewed,iscgem,iscgem
1918-05-23T11:57:40.020Z,27.58,-111.087,10,7.01,mw,,,,,iscgem,iscgem913151,2022-05-09T22:48:41.856Z,"41 km SSW of Heroica Guaymas, Mexico",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1918-05-20T14:36:06.500Z,7.409,-34.906,15,7.26,mw,,,,,iscgem,iscgem913146,2022-04-25T23:55:30.694Z,"central Mid-Atlantic Ridge",earthquake,,10.5,0.2,,reviewed,iscgem,iscgem
1918-02-13T06:07:16.520Z,23.609,117.004,15,7.37,mw,,,,,iscgem,iscgem913072,2022-04-25T23:55:19.328Z,"7 km S of Huanggang, China",earthquake,,25,0.42,,reviewed,iscgem,iscgem
1917-12-29T22:50:39.880Z,15.533,-96.755,20,7.18,mw,,,,,iscgem,iscgem913745,2022-04-26T00:01:19.900Z,"31 km S of San Francisco Cozoaltepec, Mexico",earthquake,,11.2,0.3,,reviewed,iscgem,iscgem
1917-11-16T03:19:35.760Z,-29.849,-177.839,35,7.5,mw,,,,,iscgem,iscgem913701,2022-04-26T00:00:44.968Z,"Kermadec Islands, New Zealand",earthquake,,15.1,0.26,,reviewed,iscgem,iscgem
1917-08-31T11:36:24.560Z,3.792,-73.649,15,7.05,mw,,,,,iscgem,iscgem913647,2022-04-26T00:00:27.197Z,"5 km SE of Castilla La Nueva, Colombia",earthquake,,25,0.45,,reviewed,iscgem,iscgem
1917-07-29T21:52:31.640Z,-3.705,141.729,35,7.45,mw,,,,,iscgem,iscgem913586,2022-04-25T23:59:45.893Z,"93 km SW of Aitape, Papua New Guinea",earthquake,,13.6,0.32,,reviewed,iscgem,iscgem
1917-07-29T14:32:23.400Z,41.208,143.747,15,7.11,mw,,,,,iscgem,iscgem913585,2022-04-25T23:59:39.027Z,"169 km SE of Shizunai-furukawach?, Japan",earthquake,,12.2,0.26,,reviewed,iscgem,iscgem
1917-07-04T00:38:27.730Z,25.157,126.432,35,7.32,mw,,,,,iscgem,iscgem913557,2022-04-25T23:59:18.526Z,"120 km ENE of Hirara, Japan",earthquake,,21.5,0.37,,reviewed,iscgem,iscgem
1917-06-26T05:49:44.390Z,-14.996,-173.27,15,8,mw,,,,,iscgem,iscgem913548,2022-04-25T23:59:12.746Z,"120 km NNE of Hihifo, Tonga",earthquake,,17.6,0.3,,reviewed,iscgem,iscgem
1917-05-31T08:47:32.040Z,54.995,-159.883,35,7.4,mw,,,,,iscgem,iscgem913517,2022-04-25T23:58:54.581Z,"54 km SE of Sand Point, Alaska",earthquake,,9.7,0.3,,reviewed,iscgem,iscgem
1917-05-09T15:54:52.130Z,10.913,144.408,15,7.13,mw,,,,,iscgem,iscgem913497,2022-04-25T23:58:32.707Z,"261 km S of Merizo Village, Guam",earthquake,,25,0.52,,reviewed,iscgem,iscgem
1917-05-01T18:26:20.360Z,-31.195,-176.653,15,8.2,mw,,,,,iscgem,iscgem913483,2022-04-25T23:58:26.605Z,"Kermadec Islands region",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1917-02-20T19:29:49.950Z,19.496,-78.144,15,7.05,mw,,,,,iscgem,iscgem913414,2022-04-25T23:58:07.797Z,"84 km SW of Niquero, Cuba",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1917-01-30T02:45:40.780Z,56.154,163.174,20,7.98,mw,,,,,iscgem,iscgem913404,2022-05-09T22:48:40.243Z,"43 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,,4,0.57,,reviewed,iscgem,iscgem
1916-10-31T15:31:01.100Z,49.831,157.886,15,7.36,mw,,,,,iscgem,iscgem913864,2022-04-26T00:03:06.498Z,"156 km SE of Severo-Kuril’sk, Russia",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1916-06-21T21:32:42.110Z,-27.509,-63.541,600,7.08,mw,,,,,iscgem,iscgem913818,2022-04-26T00:02:35.171Z,"48 km NNW of Suncho Corral, Argentina",earthquake,,16.5,0.3,,reviewed,iscgem,iscgem
1916-04-24T08:02:10.940Z,10.11,-83.564,15,7.14,mw,,,,,iscgem,iscgem913794,2022-04-26T00:02:28.825Z,"6 km WNW of Siquirres, Costa Rica",earthquake,,4.6,0.4,,reviewed,iscgem,iscgem
1916-04-21T11:31:20.170Z,33.7,141.759,15,7.01,mw,,,,,iscgem,iscgem913790,2022-04-26T00:02:22.150Z,"208 km SE of Katsuura, Japan",earthquake,,34.3,0.2,,reviewed,iscgem,iscgem
1916-04-07T09:26:07.800Z,-31.851,54.766,10,7.15,mw,,,,,iscgem,iscgem913783,2022-04-26T00:02:19.551Z,"South Indian Ocean",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1916-02-27T20:21:02.640Z,9.451,-87.336,15,7.26,mw,,,,,iscgem,iscgem913768,2022-04-26T00:02:05.539Z,"204 km WSW of Sámara, Costa Rica",earthquake,,25,0.47,,reviewed,iscgem,iscgem
1916-02-06T21:51:35.740Z,50.785,179.032,15,7.05,mw,,,,,iscgem,iscgem913761,2022-04-26T00:01:51.004Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,10.2,0.33,,reviewed,iscgem,iscgem
1916-02-01T07:36:31.910Z,29.51,131.875,15,7.41,mw,,,,,iscgem,iscgem913758,2022-04-26T00:01:39.572Z,"152 km ESE of Koshima, Japan",earthquake,,16.7,0.36,,reviewed,iscgem,iscgem
1916-01-24T06:55:13.580Z,40.201,37.312,15,7,mw,,,,,iscgem,iscgem913755,2022-04-26T00:01:37.181Z,"18 km W of Do?an?ar, Turkey",earthquake,,3.7,0.31,,reviewed,iscgem,iscgem
1916-01-13T08:20:47.050Z,-3.076,135.676,25,7.66,mw,,,,,iscgem,iscgem913750,2022-04-26T00:01:30.565Z,"36 km NNE of Nabire, Indonesia",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1916-01-13T06:18:35.180Z,-3.206,135.699,25,7,mw,,,,,iscgem,iscgem913749,2022-04-25T21:14:41.293Z,"27 km NE of Nabire, Indonesia",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1916-01-01T13:20:48.920Z,-4.756,152.626,35,7.96,mw,,,,,iscgem,iscgem913746,2022-04-26T00:01:25.319Z,"60 km SE of Kokopo, Papua New Guinea",earthquake,,15.6,0.38,,reviewed,iscgem,iscgem
1915-11-01T07:23:53.600Z,38.66,143.004,30,7.6,mw,,,,,iscgem,iscgem913949,2022-05-09T22:48:38.023Z,"119 km SE of Kamaishi, Japan",earthquake,,13.3,0.69,,reviewed,iscgem,iscgem
1915-09-07T01:20:49.100Z,14.126,-89.007,15,7.7,mw,,,,,iscgem,iscgem913939,2022-04-26T00:05:26.446Z,"12 km NW of Chalatenango, El Salvador",earthquake,,25,0.45,,reviewed,iscgem,iscgem
1915-07-31T01:31:31.990Z,54.05,162.089,20,7.34,mw,,,,,iscgem,iscgem913925,2022-04-26T00:05:03.571Z,"233 km SE of Atlasovo, Russia",earthquake,,4.7,0.59,,reviewed,iscgem,iscgem
1915-05-01T05:00:10.260Z,48.392,155,30,7.83,mw,,,,,iscgem,iscgem913898,2022-04-26T00:03:58.342Z,"266 km SSW of Severo-Kuril’sk, Russia",earthquake,,14.5,0.3,,reviewed,iscgem,iscgem
1915-02-28T18:59:11.100Z,23.582,123.668,20,7.21,mw,,,,,iscgem,iscgem913884,2022-04-26T00:03:41.223Z,"98 km SSW of Ishigaki, Japan",earthquake,,7.1,0.57,,reviewed,iscgem,iscgem
1914-10-23T06:18:45.560Z,4.206,128.022,35,7.48,mw,,,,,iscgem,iscgem914014,2022-04-26T00:07:41.555Z,"273 km N of Tobelo, Indonesia",earthquake,,31.1,0.34,,reviewed,iscgem,iscgem
1914-10-03T22:07:06.510Z,37.666,30.125,15,7.06,mw,,,,,iscgem,iscgem914008,2022-04-26T00:07:36.026Z,"15 km WSW of Burdur, Turkey",earthquake,,12.3,0.25,,reviewed,iscgem,iscgem
1914-10-03T17:22:09.940Z,16.275,-60.212,15,7.04,mw,,,,,iscgem,iscgem914007,2022-04-26T00:07:33.584Z,"92 km E of Beauséjour, Guadeloupe",earthquake,,3.7,0.23,,reviewed,iscgem,iscgem
1914-08-04T22:41:43.520Z,43.227,91.616,15,7.42,mw,,,,,iscgem,iscgem914001,2022-04-26T00:07:26.832Z,"160 km WNW of Hami, China",earthquake,,3.6,0.53,,reviewed,iscgem,iscgem
1914-06-25T19:07:25.040Z,-4.012,101.638,35,7.55,mw,,,,,iscgem,iscgem913990,2022-04-26T00:07:08.775Z,"73 km WSW of Bengkulu, Indonesia",earthquake,,6.6,0.24,,reviewed,iscgem,iscgem
1914-05-26T14:22:46.630Z,-1.98,136.944,15,8.15,mw,,,,,iscgem,iscgem913984,2022-04-26T00:06:50.128Z,"130 km SE of Biak, Indonesia",earthquake,,25,0.47,,reviewed,iscgem,iscgem
1914-04-11T16:30:18.700Z,-11.3,162.725,15,7.29,mw,,,,,iscgem,iscgem913978,2022-04-26T00:06:42.890Z,"128 km SE of Kirakira, Solomon Islands",earthquake,,9.1,0.2,,reviewed,iscgem,iscgem
1914-03-30T00:41:04.400Z,14.608,-93.976,15,7.2,mw,,,,,iscgem,iscgem913977,2022-04-25T21:14:49.800Z,"127 km SW of La Esperanza (El Zapotal), Mexico",earthquake,,11.2,0.24,,reviewed,iscgem,iscgem
1914-03-14T20:00:06.550Z,39.284,140.698,15,7.04,mw,,,,,iscgem,iscgem913972,2022-04-26T00:06:32.587Z,"13 km ESE of Yokote, Japan",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1914-01-30T03:36:06.550Z,-34.763,-73.309,15,7.69,mw,,,,,iscgem,iscgem913964,2022-04-26T00:06:25.010Z,"103 km NW of Constitución, Chile",earthquake,,25,0.41,,reviewed,iscgem,iscgem
1913-08-06T22:14:36.950Z,-16.534,-73.738,25,7.73,mw,,,,,iscgem,iscgem914088,2022-04-26T00:09:38.063Z,"37 km SSW of Atico, Peru",earthquake,,13.3,0.25,,reviewed,iscgem,iscgem
1913-08-01T17:11:03.940Z,48.108,156.059,15,7.03,mw,,,,,iscgem,iscgem914087,2022-04-26T00:09:36.723Z,"285 km S of Severo-Kuril’sk, Russia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1913-06-26T04:57:18.290Z,-20.68,-173.808,25,7.79,mw,,,,,iscgem,iscgem914078,2022-04-26T00:09:16.499Z,"111 km SSE of Pangai, Tonga",earthquake,,10.9,0.39,,reviewed,iscgem,iscgem
1913-06-22T13:49:52.000Z,48,-178,,7.2,uk,,,,,ushis,ushis549,2018-06-04T20:43:44.000Z,"south of the Aleutian Islands",earthquake,,,,,reviewed,ushis,dda
1913-05-30T11:47:12.250Z,-4.789,151.512,15,7.36,mw,,,,,iscgem,iscgem914073,2022-04-26T00:09:08.618Z,"97 km SW of Rabaul, Papua New Guinea",earthquake,,37.1,0.42,,reviewed,iscgem,iscgem
1913-05-18T02:08:55.310Z,14.257,147.09,15,7.04,mw,,,,,iscgem,iscgem914068,2022-04-26T00:08:58.208Z,"176 km ESE of San Jose Village, Northern Mariana Islands",earthquake,,17.2,0.21,,reviewed,iscgem,iscgem
1913-04-25T17:56:33.930Z,9.265,126.843,15,7.19,mw,,,,,iscgem,iscgem914060,2022-04-26T00:08:33.279Z,"70 km ENE of La Paz, Philippines",earthquake,,11.8,0.48,,reviewed,iscgem,iscgem
1913-04-13T06:40:28.640Z,32.033,131.795,35,7.21,mw,,,,,iscgem,iscgem914053,2022-04-26T00:08:24.833Z,"29 km ESE of Takanabe, Japan",earthquake,,7.8,0.37,,reviewed,iscgem,iscgem
1913-03-14T08:45:05.370Z,5.544,125.891,15,7.88,mw,,,,,iscgem,iscgem914043,2022-04-26T00:08:12.063Z,"47 km ESE of Kalbay, Philippines",earthquake,,14.7,0.33,,reviewed,iscgem,iscgem
1913-01-11T13:16:58.990Z,1.373,121.928,35,7.11,mw,,,,,iscgem,iscgem914029,2022-04-26T00:07:58.709Z,"156 km NW of Gorontalo, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1912-11-07T07:40:21.500Z,57.592,-154.389,35,7.08,mw,,,,,iscgem,iscgem16958217,2022-04-25T20:34:22.863Z,"4 km ENE of Karluk, Alaska",earthquake,,7.4,0.2,,reviewed,iscgem,iscgem
1912-09-29T20:51:23.750Z,7.301,136.855,15,7.64,mw,,,,,iscgem,iscgem16958211,2022-04-25T20:34:18.739Z,"245 km E of Melekeok Village, Palau",earthquake,,16.8,0.53,,reviewed,iscgem,iscgem
1912-08-17T19:11:56.320Z,3.568,125.973,35,7.49,mw,,,,,iscgem,iscgem16958206,2022-04-25T20:34:15.783Z,"210 km SSE of Sarangani, Philippines",earthquake,,30.6,0.2,,reviewed,iscgem,iscgem
1912-08-09T01:29:02.060Z,40.73,27.121,15,7.23,mw,,,,,iscgem,iscgem16958205,2022-04-25T20:34:14.406Z,"25 km SE of Malkara, Turkey",earthquake,,4.3,0.67,,reviewed,iscgem,iscgem
1912-07-07T07:57:39.750Z,63.604,-148.03,10,7.27,mw,,,,,iscgem,iscgem16958199,2022-04-25T20:34:10.221Z,"46 km ESE of Denali Park, Alaska",earthquake,,3.7,0.39,,reviewed,iscgem,iscgem
1912-07-07T07:57:00.000Z,63.07,-146.14,,7.2,ms,,,,,ushis,ushis535,2018-06-04T20:43:44.000Z,"26 km W of Paxson, Alaska",earthquake,,,,,reviewed,ushis,abe
1912-05-23T02:24:03.980Z,21.031,96.859,15,7.88,mw,,,,,iscgem,iscgem16958191,2022-05-09T22:48:36.451Z,"32 km NW of Taunggyi, Myanmar",earthquake,,25,0.42,,reviewed,iscgem,iscgem
1911-12-16T19:14:27.110Z,16.932,-100.665,30,7.51,mw,,,,,iscgem,iscgem16958175,2022-04-25T20:33:42.878Z,"25 km S of Tetitlán, Mexico",earthquake,,11.2,0.3,,reviewed,iscgem,iscgem
1911-09-17T03:26:00.000Z,51,180,,7.1,ms,,,,,ushis,ushis523,2018-06-04T20:43:44.000Z,"253 km WSW of Adak, Alaska",earthquake,,,,,reviewed,ushis,abe
1911-08-16T22:41:17.170Z,7.273,137.021,15,7.83,mw,,,,,iscgem,iscgem16958156,2022-04-25T20:33:12.203Z,"State of Yap, Federated States of Micronesia",earthquake,,16.8,0.53,,reviewed,iscgem,iscgem
1911-07-12T04:07:38.110Z,8.488,127.029,15,7.7,mw,,,,,iscgem,iscgem16958154,2022-04-25T20:33:10.784Z,"74 km ENE of Barcelona, Philippines",earthquake,,5,0.32,,reviewed,iscgem,iscgem
1911-06-15T14:25:58.280Z,29.141,128.803,150,7.9,mw,,,,,iscgem,iscgem16958149,2022-04-25T20:33:07.318Z,"108 km NW of Naze, Japan",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1911-06-07T11:02:49.320Z,18.362,-102.471,30,7.6,mw,,,,,iscgem,iscgem16958148,2022-04-25T20:33:05.696Z,"19 km W of Arteaga, Mexico",earthquake,,25.4,0.4,,reviewed,iscgem,iscgem
1911-04-28T09:52:14.960Z,-9.207,-71.267,560,7.38,mw,,,,,iscgem,iscgem16958143,2022-04-25T20:33:02.303Z,"128 km SSW of Tarauacá, Brazil",earthquake,,9.8,0.3,,reviewed,iscgem,iscgem
1911-02-18T18:41:09.430Z,38.289,72.596,15,7.23,mw,,,,,iscgem,iscgem16958134,2022-04-25T20:32:35.932Z,"120 km W of Murghob, Tajikistan",earthquake,,26.4,0.3,,reviewed,iscgem,iscgem
1911-01-03T23:25:49.300Z,42.919,76.808,20,8.02,mw,,,,,iscgem,iscgem16958130,2022-10-20T00:26:49.931Z,"The 1911 Kemin Earthquake, Kyrgyzstan",earthquake,,5.5,0.2,,reviewed,iscgem,iscgem
1910-12-16T14:44:55.850Z,4.668,126.017,15,7.61,mw,,,,,iscgem,iscgem16958127,2022-04-25T20:32:15.623Z,"101 km SE of Sarangani, Philippines",earthquake,,43.9,0.2,,reviewed,iscgem,iscgem
1910-12-10T09:26:46.780Z,-10.68,162.292,35,7.46,mw,,,,,iscgem,iscgem16958123,2022-04-25T20:32:03.136Z,"47 km ESE of Kirakira, Solomon Islands",earthquake,,14.2,0.21,,reviewed,iscgem,iscgem
